File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:09:39 ~ 2020-08-26 수 AM 11:11:43
Save Time:,0.000 ~ 123.550 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
Time,[BIT],[CH],4000331D,40003135,40002922,4000324E,40003254,4000323D,40003404,40003562,4000355C,40002A90,4000355D,4000355E,4000355F,40002A91,40002A92,40002A93
75.270,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.280,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.290,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.300,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.310,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.320,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.330,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.340,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.350,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.360,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.370,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.380,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.390,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.400,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.410,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.420,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.430,,,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.440,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.450,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.460,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.470,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.480,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.490,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.500,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.510,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.520,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.530,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.540,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.550,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.560,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.570,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.580,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.590,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.600,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.610,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.620,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.630,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.640,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.650,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.660,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.670,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.680,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.690,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.700,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.710,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.720,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.730,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.740,,,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.750,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.760,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.770,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.780,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.790,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.800,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.810,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.820,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.830,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.840,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.850,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.860,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.870,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.880,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.890,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.900,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.910,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.920,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.930,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.940,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.950,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.960,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.970,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.980,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.990,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.000,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.010,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.020,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.030,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.040,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.050,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.060,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.070,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.080,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.090,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.100,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.110,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.120,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.130,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.140,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.150,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.160,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.170,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.180,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.190,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.200,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.210,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.220,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.230,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.240,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.250,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.260,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.270,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.280,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.290,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.300,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.310,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.320,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.330,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.340,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.350,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.360,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.370,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.380,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.390,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.400,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.410,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.420,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.430,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.440,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.450,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.460,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.470,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.480,,,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.490,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.500,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.510,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.520,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.530,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.540,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.550,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.560,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.570,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.580,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.590,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.600,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.610,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.620,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.630,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.640,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.650,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.660,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.670,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.680,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.690,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.700,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.710,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.720,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.730,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.740,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.750,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.760,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.770,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.780,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.790,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.800,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.810,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.820,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.830,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.840,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.850,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.860,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.870,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.880,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.890,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.900,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.910,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.920,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.930,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.940,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.950,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.960,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.970,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.980,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76.990,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.000,,,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.010,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.020,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.030,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.040,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.050,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.060,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.070,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.080,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.090,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.100,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.110,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.120,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.130,,,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77.140,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.150,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.160,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.170,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.180,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.190,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.200,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.210,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.220,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.230,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.240,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.250,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.260,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.270,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.280,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.290,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.300,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.310,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.320,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.330,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.340,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.350,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.360,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.370,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.380,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.390,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.400,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.410,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.420,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.430,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.440,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.450,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.460,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.470,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.480,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.490,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.500,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.510,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.520,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.530,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.540,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.550,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.560,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.570,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.580,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.590,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.600,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.610,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.620,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.630,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.640,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.650,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.660,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.670,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.680,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.690,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.700,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.710,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.720,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.730,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.740,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.750,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.760,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.770,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.780,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.790,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.800,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.810,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.820,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.830,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.840,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.850,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.860,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.870,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.880,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.890,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.900,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.910,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.920,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.930,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.940,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.950,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.960,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.970,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.980,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.990,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.000,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.010,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.020,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.030,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.040,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.050,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.060,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.070,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.080,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.090,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.100,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.110,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.120,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.130,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.140,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.150,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.160,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.170,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.180,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.190,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.200,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.210,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.220,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.230,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.240,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.250,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.260,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.270,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.280,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.290,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.300,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.310,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.320,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.330,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.340,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.350,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.360,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.370,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.380,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.390,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.400,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.410,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.420,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.430,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.440,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.450,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.460,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.470,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.480,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.490,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.500,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.510,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.520,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.530,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.540,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.550,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.560,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.570,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.580,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.590,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.600,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.610,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.620,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.630,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.640,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.650,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.660,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.670,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.680,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.690,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.700,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.710,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.720,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.730,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.740,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.750,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.760,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.770,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.780,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.790,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.800,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.810,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
